ID;upload_mb
4791;9896509
4792;2536923
4793;14946
4794;1294
4795;20359
4796;146950
4797;524106
4798;202207
4799;509815
4800;263408
4801;149571
4802;324072
4803;86530
4804;2294012
4805;8
4806;2351443
4807;3085678
4808;425366
4809;19809
4810;412623
4811;154293
4812;32443
4813;7526970
4814;22230
4815;6219
4816;5288950
4817;377890
4818;0
4819;475801
4820;1813955
4821;7871
4822;7768
4823;30869
4824;4220
4825;33629889
4826;549756
4827;1242765
4828;1214736
4829;32
4830;20458
4831;17075
4832;2028269
4833;1096101
4834;7437093
4835;10864
4836;3384
4837;3547656
4838;7338841
4839;51944
4840;49604
4841;3521
4842;32446
4843;2747766
4844;79017
4845;9026602
4846;333277
4847;65527
4848;5802
4849;18
4850;20768896
4851;2828174
4852;660552
4853;712
4854;397
4855;1420142
4856;362896
4857;466
4858;1978
4859;189676
4860;21673435
4861;91539
4862;640720
4863;37637
4864;446931
4865;297489
4866;2254656
4867;73020
4868;68219
4869;1727525
4870;23100
4871;2743
4872;325445
4873;120633
4874;187490
4875;6314
4876;536700
4877;3
4878;14597
4879;3716
4880;3876056
4881;756548
4882;149526
4883;2099
4884;956
4885;1627
4886;0
4887;7
4888;6577
4889;416500
4890;98
4891;140233
4892;778641
4893;1663361
4894;17019
4895;3954312
4896;142722
4897;41334
4898;195
4899;2910803
4900;2437575
4901;269
4902;25298
4903;3166212
4904;1458872
4905;4
4906;192701
4907;0
4908;20835
4909;82568
4910;809115
4911;456076
4912;677
4913;152848
4914;2106
4915;521
4916;2279473
4917;6908657
4918;96146
4919;2426
4920;105071
4921;1682
4922;20
4923;108
4924;53516
4925;14720
4926;3
4927;6383
4928;27
4929;415202
4930;17118
4931;211217
4932;33356
4933;78765
4934;18488
4935;102163
4936;5550160
4937;10522769
4938;46791
4939;65969
4940;73791
4941;414227
4942;6
4943;21648
4944;95
4945;3889
4946;9204
4947;153175
4948;177116
4949;669981
4950;617656
4951;29395
4952;353
4953;20850896
4954;101714
4955;4004646
4956;9314
4957;118929
4958;39532
4959;46831
4960;0
4961;12091449
4962;155
4963;3024
4964;0
4965;281131
4966;46857423
4967;3712443
4968;199843
4969;83350
4970;474800
4971;10752658
4972;113786
4973;355
4974;53311
4975;495258
4976;505
4977;1267348
4978;2424
4979;265393
4980;187061
4981;522461
4982;2083
4983;3371717
4984;1252
4985;5997750
4986;6338
4987;2756
4988;3518732
4989;1035
4990;320158
4991;110227
4992;138898
4993;35
4994;723814
4995;1
4996;399
4997;56279
4998;2631227
4999;348006
5000;97013
5001;3594679
5002;184298
5003;732602
5004;0
5005;2354
5006;338066
5007;166
5008;3766236
5009;44
5010;21620715
5011;1334241
5012;74091
5013;339870
5014;473789
5015;371579
5016;533070
5017;742
5018;418
5019;20461900
5020;3
5021;1581872
5022;92643
5023;954794
5024;1036004
5025;109331
5026;1753045
5027;93670
5028;103616
5029;48
5030;3873760
5031;45426
5032;107
5033;917228
5034;1874393
5035;4128
5036;42637
5037;417468
5038;2670540
5039;3666
5040;75
5041;3549017
5042;355588
5043;8076
5044;2273034
5045;0
5046;0
5047;986947
5048;3099
5049;79319
5050;815
5051;471
5052;449530
5053;1804239
5054;1311124
5055;1300662
5056;1081856
5057;37
5058;189248
5059;9401
5060;181769
5061;0
5062;2879479
5063;0
5064;5133954
5065;759758
5066;97952
5067;576
5068;0
5069;83132
5070;29
5071;654
5072;328355
5073;3460
5074;86
5075;841
5076;182
5077;9965702
5078;258576
5079;255
5080;32041
5081;151791
5082;31724
5083;22004
5084;168
5085;87
5086;518329
5087;488724
5088;15500
5089;178851
5090;110958
5091;576919
5092;2535
5093;272017
5094;863073
5095;196600
5096;897392
5097;3772142
5098;716187
5099;0
5100;42607
5101;10
5102;1220
5103;684907
5104;527
5105;2305
5106;891
5107;6987950
5108;17863
5109;111
5110;568686
5111;4848
5112;44
5113;5462239
5114;1806059
5115;73
5116;33
5117;57631
5118;968
5119;18642
5120;243628
5121;191124
5122;4173236
5123;4048914
5124;175682
5125;253853
5126;109904
5127;46689
5128;526979
5129;5
5130;110862
5131;10442
5132;95
5133;13574581
5134;40161
5135;8
5136;235792
5137;40963
5138;1085400
5139;994948
5140;272556
5141;259074
5142;359558
5143;352159
5144;23898
5145;201772
5146;79746
5147;47346
5148;78913
5149;27703
5150;115423
5151;168433
5152;2348625
5153;16225
5154;728
5155;11045
5156;3050206
5157;561277
5158;190483
5159;21855
5160;1311
5161;96907
5162;45815
5163;233956
5164;0
5165;883238
5166;3441
5167;12027
5168;25789399
5169;12
5170;14500
5171;837276
5172;3954675
5173;8333410
5174;4338423
5175;2
5176;1272253
5177;717117
5178;4880
5179;279
5180;106618
5181;11912
5182;898686
5183;9917
5184;1224
5185;107824
5186;385
5187;29866
5188;1257
5189;10635045
5190;29373
5191;4049329
5192;705424
5193;142400
5194;15089
5195;35
5196;64776
5197;149
5198;1020197
5199;814752
5200;79450
5201;1068669
5202;7689
5203;10557224
5204;0
5205;2
5206;91939
5207;220191
5208;61490
5209;3854223
5210;254114
5211;7262
5212;82035
5213;2633
5214;396991
5215;880245
5216;12716
5217;2438843
5218;284984
5219;56270
5220;1737356
5221;637971
5222;18225
5223;4604000
5224;74
5225;3003809
5226;117278
5227;51926
5228;345
5229;0
5230;5
5231;6
5232;169
5233;1520652
5234;989
5235;30
5236;1358
5237;1
5238;610950
5239;85783
5240;434
5241;252
5242;123576
5243;168700
5244;20085
5245;317
5246;81519
5247;36410
5248;27808
5249;46313
5250;408
5251;90989
5252;66021
5253;480391
5254;560534
5255;50004
5256;274320
5257;162952
5258;2815211
5259;203224
5260;844
5261;490011
5262;821024
5263;84327
5264;539
5265;1230
5266;306821
5267;122
5268;125673
5269;14722
5270;639821
5271;276319
5272;1577711
5273;1921682
5274;77376
5275;66381
5276;1042959
5277;84029
5278;0
5279;380887
5280;64178
5281;60
5282;1147852
5283;1291
5284;4755
5285;2325756
5286;85515
5287;1289
5288;78581
5289;742685
5290;1807
5291;60895
5292;580
5293;13
5294;42513
5295;95
5296;219
5297;750560
5298;2663382
5299;27539
5300;84139
5301;5056798
5302;6
5303;20
5304;847749
5305;1237249
5306;0
5307;52479
5308;2106615
5309;7876
5310;946304
5311;166903
5312;6178035
5313;24888
5314;128425
5315;31
5316;129714
5317;3131
5318;381907
5319;4468
5320;2019
5321;61092
5322;4847
5323;0
5324;519
5325;2823
5326;3349046
5327;446144
5328;1223
5329;3907
5330;24613
5331;104140
5332;9291
5333;1401989
5334;1995153
5335;25513
5336;12870
5337;5139
5338;1410617
5339;210616
5340;5410
5341;1153241
5342;1037259
5343;40637
5344;2515
5345;10
5346;25972
5347;3542
5348;33756553
5349;2418430
5350;7063791
5351;955000
5352;729583
5353;23178
5354;175158
5355;17396
5356;622
5357;9171657
5358;1557242
5359;3510413
5360;155
5361;191724
5362;2416965
5363;988409
5364;1425674
5365;196209
5366;41395
5367;467156
5368;149423
5369;3721
5370;4151
5371;94538
5372;560829
5373;8495
5374;484357
5375;4202910
5376;60225
5377;3248300
5378;46666
5379;1863274
5380;393763
5381;94125
5382;2563235
5383;11467918
5384;0
5385;412979
5386;9278
5387;1406
5388;160053
5389;3136399
5390;360162
5391;121
5392;45312
5393;23879
5394;2589
5395;326224
5396;91070
5397;75483
5398;158583
5399;124
5400;197943
5401;47634
5402;20825
5403;10180
5404;5813
5405;898350
5406;1844
5407;272
5408;208510
5409;110986
5410;8931
5411;258
5412;591076
5413;2061677
5414;164127
5415;311678
5416;1826
5417;67360
5418;165217
5419;50059
5420;4677
5421;97017
5422;222329
5423;73
5424;633993
5425;19962
5426;31434
5427;474698
5428;6519506
5429;3
5430;729969
5431;7500319
5432;486905
5433;256252
5434;5149003
5435;17292
5436;2531
5437;235
5438;4
5439;1090392
5440;15000
5441;3630270
5442;2475
5443;581697
5444;76
5445;0
5446;219533
5447;2350505
5448;7
5449;42369
5450;30791
5451;10845
5452;536
5453;84
5454;780
5455;323
5456;110213
5457;2176494
5458;423007
5459;12378
5460;131763
5461;1111769
5462;316171
5463;1356809
5464;903447
5465;100570
5466;40854
5467;5786
5468;4898
5469;39093
5470;1654
5471;2841785
5472;58
5473;171058
5474;214
5475;5887
5476;2499
5477;0
5478;23149
5479;162922
5480;30
5481;2255935
5482;1
5483;8389449
5484;4811
5485;89974
5486;15059
5487;462
5488;1068063
5489;1464
5490;90447
5491;296
5492;525511
5493;857448
5494;43358
5495;15192
5496;34528
5497;2524547
5498;1260409
5499;349808
5500;3532
5501;5413243
5502;109024
5503;1105
5504;64
5505;54370
5506;263100
5507;132226
5508;4996768
5509;1772
5510;551848
5511;5498
5512;2911
5513;317335
5514;9328
5515;113603
5516;62
5517;304610
5518;2534
5519;303099
5520;5075
5521;210843
5522;339719
5523;2097
5524;248777
5525;1269162
5526;11090
5527;50453
5528;7226854
5529;134018
5530;175770
5531;102061
5532;80818
5533;222696
5534;30561
5535;14894
5536;157504
5537;1021195
5538;14657
5539;22111
5540;125983
5541;2375920
5542;49719
5543;3758
5544;3653072
5545;10702
5546;13189
5547;6836
5548;272905
5549;7602218
5550;6223
5551;1414260
5552;15362
5553;1091
5554;540891
5555;74
5556;8571
5557;5338
5558;8256
5559;654304
5560;107265
5561;124444
5562;102657
5563;2600
5564;54807
5565;533565
5566;873700
5567;8048
5568;17157
5569;10763
5570;5187021
5571;169
5572;184
5573;311891
5574;3836
5575;331328
5576;5121082
5577;2802
5578;2311
5579;406059
5580;4627
5581;30184
5582;32481
5583;1988516
5584;1256505
5585;35899
5586;5584382
5587;0
5588;614365
5589;1191227
5590;7021973
5591;338
5592;26890
5593;5749
5594;83601
5595;55
5596;0
5597;580428
5598;16942
5599;7310
5600;709
5601;275053
5602;2332
5603;323672
5604;432522
5605;66364
5606;12950
5607;936
5608;3080825
5609;184964
5610;1083427
5611;1934419
5612;45859
5613;109662
5614;407
5615;1915885
5616;517821
5617;1
5618;14280
5619;7822107
5620;81753
5621;149978
5622;250703
5623;29286
5624;35
5625;111044
5626;13541
5627;214834
5628;9020
5629;288463
5630;7207986
5631;17983
5632;13198
5633;1798
5634;113
5635;253784
5636;1589889
5637;70412
5638;349797
5639;32509926
5640;104553
5641;4588
5642;2
5643;116
5644;106
5645;105
5646;40664
5647;2208198
5648;1873526
5649;36308
5650;343374
5651;315254
5652;1601217
5653;504
5654;122429
5655;10
5656;26744
5657;338566
5658;13571495
5659;174
5660;3801
5661;180417
5662;75179
5663;452538
5664;36769
5665;92
5666;1455
5667;505181
5668;13672386
5669;34619
5670;9966
5671;1217
5672;539450
5673;282311
5674;2823029
5675;4601
5676;1856463
5677;3643631
5678;9862
5679;113913
5680;5
5681;72989
5682;3026
5683;5475
5684;1009
5685;82843
5686;535217
5687;747
5688;326
5689;428861
5690;140128
5691;140736
5692;1082760
5693;670
5694;580126
5695;542649
5696;4947265
5697;4459
5698;376107
5699;130
5700;145
5701;3705062
5702;120
5703;1978802
5704;109611
5705;4723194
5706;165352
5707;728096
5708;317859
5709;837303
5710;28439
5711;46501
5712;8942
5713;292606
5714;677335
5715;10036
5716;8139
5717;11
5718;109823
5719;14
5720;542
5721;1005363
5722;0
5723;48179
5724;734810
5725;627065
5726;1114
5727;265489
5728;13586
5729;893
5730;902875
5731;55782
5732;71
5733;0
5734;1249891
5735;70281
5736;12547
5737;4682
5738;1681075
5739;4520
5740;145815
5741;7357914
5742;47
5743;506779
5744;10
5745;24744
5746;11
5747;1331056
5748;120
5749;2208207
5750;34872
5751;7
5752;673594
5753;21
5754;1014843
5755;26
5756;13599
5757;545306
5758;8375
5759;46911
5760;1441543
5761;2042
5762;3335
5763;9
5764;5
5765;3941342
5766;13
5767;135048
5768;45885
5769;345245
5770;288
5771;80858
5772;796
5773;64318
5774;35838
5775;212263
5776;14639
5777;112859
5778;1218893
5779;8071139
5780;6804
5781;5916
5782;282
5783;0
5784;6892
5785;55
5786;71359
5787;222346
5788;21
5789;47517
5790;1495532
5791;182237
5792;397767
5793;20888
5794;3019733
5795;1646
5796;2211
5797;274722
5798;7370
5799;74193
5800;17420
5801;295
5802;33
5803;3588
5804;630572
5805;135021
5806;13260
5807;207464
5808;4902
5809;17854319
5810;1109927
5811;1463514
5812;953444
5813;22890
5814;114507
5815;18212
5816;1992139
5817;1022
5818;1
5819;0
5820;1544962
5821;165910
5822;23600
5823;13388
5824;500447
5825;7985423
5826;7727
5827;451665
5828;11
5829;3514437
5830;32577
5831;181026
5832;227905
5833;1765667
5834;1590445
5835;9985
5836;568902
5837;1314
5838;200
5839;24
5840;659218
5841;74874
5842;318
5843;14386257
5844;408671
5845;764
5846;650
5847;144118
5848;73460
5849;1532257
5850;1034770
5851;1434
5852;22236
5853;3799
5854;58924
5855;231
5856;11966
5857;12161
5858;838
5859;1432
5860;1944
5861;5704
5862;22496
5863;329605
5864;509032
5865;0
5866;45817
5867;4138559
5868;710428
5869;538
5870;377
5871;2558
5872;141248
5873;38
5874;789152
5875;0
5876;10181460
5877;42254
5878;486916
5879;347777
5880;37216
5881;1038
5882;1312823
5883;56471
5884;734502
5885;22764
5886;20570
5887;2247
5888;26774
5889;282387
5890;2
5891;2023422
5892;35944
5893;351222
5894;6
5895;6297
5896;506
5897;12536
5898;105825
5899;406748
5900;14
5901;2383
5902;2007
5903;4970867
5904;3226
5905;271
5906;37678
5907;270747
5908;5269
5909;86387
5910;1778
5911;4480
5912;211749
5913;0
5914;200272
5915;15016
5916;346921
5917;22100
5918;1000
5919;278694
5920;2177
5921;88633
5922;739036
5923;39318
5924;16742
5925;39672
5926;521
5927;2134332
5928;106137
5929;9514428
5930;1493
5931;19559319
5932;805597
5933;640271
5934;179122
5935;7195048
5936;25103
5937;1015633
5938;1847
5939;854689
5940;2566552
5941;157
5942;1534
5943;481021
5944;487643
5945;3846618
5946;1547
5947;35
5948;1016579
5949;10456
5950;227967
5951;8367
5952;118266
5953;50
5954;192449
5955;47
5956;393083
5957;38543
5958;1335535
5959;973250
5960;73
5961;0
5962;16560279
5963;541906
5964;1255069
5965;18561
5966;433
5967;4882
5968;1
5969;5521
5970;0
5971;3734
5972;331956
5973;1072028
5974;12745
5975;37005
5976;42037
5977;720
5978;23396
5979;332061
5980;782023
5981;21965
5982;654126
5983;71533
5984;9108
5985;37593
5986;3455612
5987;3994
5988;1137711
5989;132506
5990;16820
5991;83168
5992;43686
5993;542104
5994;269711
5995;28
5996;5
5997;2269
5998;103297
5999;1594410
6000;11
6001;16562
6002;3088
6003;0
6004;54727
6005;3094472
6006;241105
6007;10646527
6008;10856449
6009;205236
6010;10305
6011;233149
6012;116177
6013;70603
6014;9269
6015;32
6016;3247
6017;53378
6018;44626
6019;41601
6020;5
6021;5773752
6022;245722
6023;129
6024;1252879
6025;20012
6026;126726
6027;65985
6028;2505283
6029;61655
6030;308559
6031;3184651
6032;42675
6033;2884723
6034;11059
6035;1
6036;74179
6037;2021313
6038;51466
6039;2513440
6040;47069
6041;25181
6042;4642
6043;1096421
6044;226
6045;0
6046;733
6047;1303232
6048;9703
6049;8
6050;408222
6051;13283539
6052;8760702
6053;2694
6054;32057
6055;842650
6056;2582607
6057;1080020
6058;139182
6059;153
6060;514
6061;602173
6062;19317517
6063;27
6064;52114
6065;3519
6066;669
6067;4860965
6068;65038495
6069;5255940
6070;1119016
6071;6855929
6072;0
6073;1493953
6074;135377
6075;537001
6076;1763
6077;67345
6078;566241
6079;678
6080;528393
6081;414459
6082;326150
6083;82
6084;31066
6085;30242
6086;366784
6087;13313
6088;217171
6089;5968
6090;371740
6091;335670
6092;21
6093;20
6094;49147
6095;95485
6096;245624
6097;5994
6098;32629
6099;64422
6100;63
6101;37305
6102;23527
6103;98
6104;1276937
6105;14300778
6106;3537
6107;3915
6108;1950
6109;156078
6110;277548
6111;4
6112;10683216
6113;930
6114;6869
6115;231144
6116;74086
6117;2048
6118;176171
6119;8219
6120;549412
6121;1546457
6122;51
6123;479844
6124;559497
6125;12213
6126;217383
6127;11774394
6128;15
6129;55307
6130;752824
6131;114
6132;9291936
6133;5370
6134;349
6135;982223
6136;1323935
6137;1336836
6138;4283
6139;0
6140;113303
6141;254987
6142;14722
6143;1815625
6144;81050
6145;1998773
6146;9183
6147;0
6148;4270
6149;619341
6150;3772
6151;24
6152;937514
6153;15248582
6154;57864
6155;8836
6156;93242
6157;123
6158;7936687
6159;36807
6160;3206308
6161;4686183
6162;35133
6163;15251
6164;9869120
6165;184218
6166;2336815
6167;17
6168;40487
6169;498052
6170;75621
6171;519847
6172;181266
6173;65011
6174;17461
6175;2205
6176;3125970
6177;2442
6178;2213
6179;5617
6180;45413
6181;834265
6182;158669
6183;130288
6184;42454
6185;413128
6186;6536567
6187;265
6188;244326
6189;2297683
6190;194923
6191;3829785
6192;1328264
6193;11188
6194;1889997
6195;3182436
6196;244
6197;360567
6198;89
6199;468377
6200;14506
6201;142102
6202;37268
6203;386
6204;228111
6205;273288
6206;2180201
6207;289
6208;16775
6209;414037
6210;445235
6211;25088
6212;930
6213;48726
6214;296490
6215;33160
6216;3855419
6217;2118474
6218;112
6219;812094
6220;14784
6221;179176
6222;297
6223;12628
6224;16137
6225;5631
6226;10
6227;78300
6228;1887
6229;1517830
6230;982095
6231;43265
6232;1095836
6233;2295
6234;3491
6235;160
6236;1160479
6237;425258
6238;4823
6239;44763
6240;178263
6241;25700121
6242;109
6243;907109
6244;1371114
6245;11
6246;15964364
6247;261521
6248;79672
6249;664
6250;146339
6251;1144356
6252;279201
6253;367626
6254;1762582
6255;423550
6256;12
6257;23262
6258;10666
6259;8554132
6260;2295
6261;8117634
6262;1513792
6263;132
6264;934405
6265;5217
6266;43609
6267;17310
6268;514833
6269;14618
6270;1104380
6271;11543
6272;30896
6273;1768789
6274;2989
6275;114012
6276;8362
6277;567706
6278;259
6279;80118
6280;105685
6281;13108259
6282;266957
6283;1167730
6284;1
6285;46681
6286;165107
6287;333
6288;81
6289;107075
6290;712994
6291;294340
6292;7577
6293;5428
6294;139212
6295;3360
6296;60538
6297;49982
6298;437787
6299;150733
6300;2515804
6301;9004
6302;13898260
6303;26820433
6304;616
6305;19
6306;19362
6307;6886
6308;30801
6309;9116
6310;441418
6311;2
6312;4271
6313;14560
6314;615419
6315;219512
6316;35
6317;620954
6318;128287
6319;9158182
6320;9194
6321;541
6322;4407
6323;0
6324;209
6325;685248
6326;336534
6327;1015
6328;60904
6329;424
6330;4775
6331;118490
6332;5699977
6333;164813
6334;119223
6335;7414
6336;107
6337;20208
6338;139925
6339;246
6340;795461
6341;5469218
6342;98
6343;374
6344;42270
6345;669527
6346;80286
6347;29869
6348;692705
6349;17086
6350;120811
6351;660
6352;337587
6353;333882
6354;58241
6355;10482
6356;165034
6357;1854499
6358;2386038
6359;2499
6360;507001
6361;131046
6362;10731574
6363;121531
6364;86
6365;10666720
6366;844574
6367;21672
6368;0
6369;1633688
6370;8622
6371;405729
6372;559571
6373;25169
6374;839739
6375;1950
6376;11268735
6377;146625
6378;140525
6379;1239
6380;43
6381;648196
6382;1594
6383;648215
6384;1744593
6385;3494
6386;59335
6387;812242
6388;417249
6389;586053
6390;11357
6391;6040284
6392;271669
6393;75
6394;25656
6395;52343
6396;0
6397;8611
6398;8212
6399;467
6400;84
6401;1620
6402;608929
6403;10819
6404;1763478
6405;7446
6406;2457220
6407;61714
6408;1
6409;16885
6410;617
6411;312812
6412;7422189
6413;61950
6414;97411
6415;343728
6416;286999
6417;11733
6418;979297
6419;514
6420;2998093
6421;1
6422;383395
6423;31
6424;81797767
6425;46309
6426;16282
6427;114307
6428;144231
6429;1927938
6430;4058047
6431;2727641
6432;3677
6433;1116421
6434;3429298
6435;79532
6436;61290226
6437;1068089
6438;4645219
6439;344812
6440;3079
6441;8341514
6442;23844
6443;7196
6444;0
6445;1036133
6446;8529
6447;9460
6448;4976285
6449;1449180
6450;765818
6451;829471
6452;5103
6453;10857
6454;500546
6455;876223
6456;6
6457;54860
6458;7793885
6459;43353
6460;7037072
6461;11168
6462;39607
6463;35838
6464;1006763
6465;41110
6466;4404563
6467;3121097
6468;360551
6469;808842
6470;135025
6471;9923
6472;40550
6473;1691408
6474;243672
6475;79
6476;74445
6477;290763
6478;8893
6479;177
6480;63
6481;106149
6482;345
6483;3273374
6484;20059434
6485;52335
6486;47265
6487;552
6488;266
6489;324392
6490;419475
6491;325361
6492;6207
6493;5328
6494;1477682
6495;8347
6496;490
6497;2329
6498;24217
6499;213
6500;16
6501;139310
6502;7187
6503;445510
6504;256534
6505;8957267
6506;5458
6507;722283
6508;2661536
6509;832137
6510;100781
6511;40
6512;45481
6513;152295
6514;2491493
6515;319267
6516;0
6517;660452
6518;0
6519;471965
6520;77861
6521;436379
6522;11497
6523;3123837
6524;547561
6525;176125
6526;1622160
6527;802259
6528;1
6529;2043504
6530;26413213
6531;114283
6532;9225984
6533;65405
6534;192919
6535;76760
6536;157
6537;127863
6538;409505
6539;893342
6540;848
6541;4614457
6542;3310
6543;25810
6544;712831
6545;5377
6546;46
6547;47541
6548;78746
6549;50706
6550;1191
6551;31351
6552;1552936
6553;865467
6554;306924
6555;71431
6556;480
6557;149215
6558;924502
6559;1940
6560;49700
6561;73434
6562;62662
6563;1024078
6564;19775861
6565;25
6566;1137097
6567;107251
6568;48541
6569;5933070
6570;7
6571;476
6572;3208920
6573;4111193
6574;5177426
6575;976
6576;2807
6577;6230265
6578;403120
6579;942139
6580;769046
6581;9
6582;6114761
6583;29813
6584;283304
6585;7
6586;510856
6587;1396293
6588;119
6589;1109032
6590;69995
6591;1106679
6592;318606
6593;5482
6594;10544
6595;18
6596;285
6597;6754176
6598;523701
6599;13
6600;797115
6601;110210
6602;423132
6603;352
6604;0
6605;0
6606;11252
6607;1819881
6608;42690
6609;43559
6610;618575
6611;3049148
6612;46422
6613;189942
6614;1220234
6615;787650
6616;19429
6617;50671
6618;745139
6619;553
6620;3789
6621;473785
6622;0
6623;139031
6624;38
6625;265460
6626;111171
6627;1190165
6628;176307
6629;75125537
6630;241169
6631;742
6632;3472230
6633;4635778
6634;8131232
6635;4918928
6636;4981
6637;128987
6638;10413
6639;894917
6640;100556
6641;1060227
6642;38
6643;2932
6644;119985
6645;0
6646;180126
6647;15
6648;202495
6649;154
6650;1236005
6651;58987
6652;1456
6653;10122
6654;12015
6655;2368602
6656;1360
6657;1597851
6658;751048
6659;5
6660;96
6661;235531
6662;156034
6663;3990974
6664;417234
6665;24256
6666;396331
6667;53105
6668;175
6669;8806326
6670;124988
6671;1121
6672;11298
6673;15154643
6674;235800
6675;84010
6676;4072182
6677;682906
6678;5
6679;317128
6680;115943
6681;293783
6682;669792
6683;363377
6684;0
6685;1451393
6686;40379
6687;745705
6688;41231
6689;13672
6690;90
6691;12141588
6692;13958
6693;380
6694;846
6695;1009408
6696;752067
6697;8471690
6698;560952
6699;10704
6700;324171
6701;102515
6702;50
6703;607660
6704;283814
6705;2840
6706;173516
6707;438001
6708;154789
6709;244846
6710;6295041
6711;154787
6712;247862
6713;2911
6714;235
6715;177356
6716;4
6717;1541702
6718;141
6719;620176
6720;2951221
6721;29297
6722;0
6723;36022
6724;79912
6725;122898
6726;2133816
6727;5791810
6728;1260527
6729;1984057
6730;0
6731;822934
6732;351887
6733;44239
6734;11590
6735;638
6736;297529
6737;54262
6738;966
6739;4704
6740;2687822
6741;1393484
6742;10870510
6743;35
6744;86241
6745;19465219
6746;1502148
6747;2213
6748;458611
6749;0
6750;587360
6751;6461
6752;738565
6753;1432005
6754;7186
6755;7428
6756;3294154
6757;1101002
6758;1369709
6759;463
6760;4905
6761;140
6762;3831536
6763;846
6764;136640
6765;6296011
6766;355134
6767;103
6768;10117
6769;476888
6770;2563555
6771;35
6772;41943761
6773;1048045
6774;5632
6775;13515
6776;111335
6777;2971697
6778;76952
6779;82292
6780;127674
6781;902122
6782;19430
6783;9289
6784;4752481
6785;1237644
6786;55258
6787;151877
6788;1575673
6789;3696
6790;4097526
6791;3232056
6792;231389
6793;121127
6794;1
6795;363
6796;0
6797;22
6798;44193
6799;82360
6800;86300
6801;1609
6802;939377
6803;150083
6804;4
6805;970864
6806;591806
6807;168805
6808;2799402
6809;63711
6810;386530
6811;20989
6812;2443756
6813;9857471
6814;1
6815;4
6816;2
6817;3149036
6818;30
6819;9
6820;339611
6821;5348
6822;25028707
6823;825
6824;4169598
6825;1845672
6826;343613
6827;8754404
6828;37
6829;29514
6830;995584
6831;1183
6832;201725
6833;3150
6834;6116
6835;5434338
6836;6006501
6837;43667
6838;183121
6839;78046
6840;1411
6841;138096
6842;49204
6843;3816508
6844;22017
6845;171927
6846;2114809
6847;87139
6848;82270
6849;8949
6850;249873
6851;283921
6852;72268
6853;159109
6854;510469
6855;834155
6856;486272
6857;8845
6858;2564643
6859;0
6860;10500
6861;105145
6862;2647
6863;1994386
6864;1715125
6865;73099
6866;488518
6867;1908366
6868;51243
6869;1352
6870;6073130
6871;23348
6872;215306
6873;276605
6874;75733
6875;36542
6876;443666
6877;12528
6878;36456
6879;112803
6880;980
6881;6421885
6882;49
6883;50722
6884;31279
6885;0
6886;9
6887;1551116
6888;1093461
6889;660473
6890;15
6891;100228
6892;1491911
6893;173
6894;3477563
6895;343207
6896;315
6897;6891961
6898;1107
6899;2289812
6900;35335
6901;11341
6902;163971
6903;39910
6904;305472
6905;17959427
6906;1681573
6907;1780
6908;843093
6909;3713
6910;330856
6911;1680
6912;1612103
6913;3590368
6914;70397
6915;74359
6916;440493
6917;30099
6918;2364142
6919;1183039
6920;53013
6921;48
6922;232138
6923;17981
6924;276628
6925;44571
6926;2947504
6927;0
6928;12208
6929;14980365
6930;31614162
6931;332934
6932;1233
6933;3114
6934;670535
6935;162898
6936;8835
6937;42
6938;39189
6939;65687
6940;12
6941;220
6942;2175097
6943;22969936
6944;4804762
6945;995
6946;7352
6947;754917
6948;46987
6949;10561132
6950;2212547
6951;124522
6952;497
6953;14583083
6954;64725
6955;5964871
6956;1154992
6957;39373
6958;9181
6959;0
6960;22561059
6961;905094
6962;530
6963;580
6964;20681
6965;12575141
6966;1523320
6967;2415
6968;1107689
6969;235501
6970;33577
6971;11416
6972;224
6973;4744310
6974;1584583
6975;5001033
6976;467879
6977;5804861
6978;84053
6979;2496522
6980;117176
6981;27982
6982;20714
6983;44
6984;5093
6985;524465
6986;480883
6987;2583
6988;2406171
6989;58
6990;972465
6991;248644
6992;3083220
6993;866
6994;233497
6995;5196374
6996;0
6997;0
6998;1346510
6999;1358958
7000;1
7001;1374838
7002;6299
7003;377
7004;5118943
7005;1
7006;27364
7007;21569166
7008;881637
7009;82312
7010;30733
7011;354770
7012;4149762
7013;93949
7014;2007843
7015;1970284
7016;18639311
7017;55792
7018;9826
7019;369978
7020;11000335
7021;2012215
7022;1065553
7023;566242
7024;338
7025;6749
7026;156340
7027;240494
7028;13100
7029;332201
7030;56541
7031;787117
7032;15298
7033;5668106
7034;226017
7035;3886311
7036;49
7037;145676
7038;1621275
7039;920731
7040;67406
7041;354527
7042;0
7043;20
7044;1310613
7045;2
7046;2078689
7047;298448
7048;1913516
7049;928090
7050;4125
7051;2461
7052;0
7053;9648
7054;2029914
7055;0
7056;707150
7057;16021
7058;42066
7059;10290
7060;53845
7061;546
7062;4
7063;1405
7064;1018759
7065;1622
7066;2150786
7067;5378
7068;291546
7069;1380
7070;98046
7071;520928
7072;19
7073;58
7074;8360
7075;2226088
7076;889
7077;850578
7078;24091
7079;691078
7080;2892
7081;12679930
7082;22986
7083;25481
7084;321
7085;755610
7086;287580
7087;493945
7088;764258
7089;4634
7090;43171
7091;1043165
7092;2146082
7093;38113
7094;8014
7095;688542
7096;14887896
7097;15
7098;235605
7099;571661
7100;2437554
7101;36097
7102;4679
7103;6393165
7104;5810
7105;42954
7106;103461
7107;7266
7108;223939
7109;2466814
7110;2512350
7111;12078
