room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
17415902,1482,117738447,Entire home/apt,,Nice,,LH,0,0,4,2,,72,,06:05.9,43.707332,7.276827,0101000020E610000063997E89781B1D4007B5DFDA89DA4540
18506341,1482,128438070,Entire home/apt,,Nice,,IR,2,0,5,2,,66,,06:05.9,43.714549,7.291368,0101000020E61000005A677C5F5C2A1D40DB31755776DB4540
18834294,1482,50280462,Entire home/apt,,Nice,,LE,0,0,2,0,,82,,06:05.9,43.706289,7.280959,0101000020E6100000451152B7B31F1D4024438EAD67DA4540
2679642,1482,13721081,Entire home/apt,,Nice,,IP,2,0,2,0,,66,,06:05.9,43.710811,7.284194,0101000020E6100000B1E07EC003231D408B51D7DAFBDA4540
10919802,1482,25122573,Entire home/apt,,Nice,,LE,0,0,2,1,,68,,06:05.9,43.706961,7.277019,0101000020E6100000857B65DEAA1B1D401346B3B27DDA4540
6155356,1482,31931802,Entire home/apt,,Nice,,IP,0,0,2,1,,66,,06:05.9,43.708477,7.285963,0101000020E6100000D576137CD3241D40EE7BD45FAFDA4540
635527,1482,3166119,Entire home/apt,,Nice,,IW,18,4,5,1,,72,,06:05.9,43.707697,7.28461,0101000020E61000004F75C8CD70231D40193DB7D095DA4540
2617918,1482,13407121,Entire home/apt,,Nice,,IW,10,4.5,3,1,,78,,06:05.9,43.708019,7.288229,0101000020E6100000FF08C38025271D402BF9D85DA0DA4540
6369109,1482,33189084,Entire home/apt,,Nice,,IR,13,4.5,3,1,,72,,06:05.9,43.712202,7.293369,0101000020E610000012A452EC682C1D40A912656F29DB4540
15868047,1482,11706079,Entire home/apt,,Nice,,IM,0,0,2,1,,74,,06:05.9,43.716401,7.296397,0101000020E6100000B187F6B1822F1D402DE92807B3DB4540
11402368,1482,13866130,Entire home/apt,,Nice,,IR,1,0,4,2,,72,,06:05.9,43.714228,7.290069,0101000020E61000006D5512D907291D4099F1B6D26BDB4540
4443651,1482,3668315,Entire home/apt,,Nice,,HC,3,4.5,3,1,,72,,06:05.9,43.72044,7.281605,0101000020E6100000718FA50F5D201D40795DBF6037DC4540
8421135,1482,44351442,Entire home/apt,,Nice,,IS,9,5,2,0,,82,,06:05.9,43.712083,7.296954,0101000020E610000061AA99B514301D40CF84268925DB4540
7840027,1482,41304247,Entire home/apt,,Nice,,HC,6,4.5,4,2,,72,,06:04.5,43.720488,7.28089,0101000020E61000000118CFA0A11F1D408A9466F338DC4540
11197769,1482,57141244,Entire home/apt,,Nice,,IR,0,0,3,1,,72,,06:04.5,43.71417,7.294755,0101000020E610000076543541D42D1D4065E42CEC69DB4540
19633718,1482,138149280,Entire home/apt,,Nice,,HC,0,0,4,1,,78,,06:04.5,43.720707,7.279309,0101000020E6100000F2E9B12D031E1D40C77F812040DC4540
15978047,1482,6069422,Entire home/apt,,Nice,,HC,8,4.5,4,2,,81,,06:04.4,43.721794,7.281128,0101000020E6100000A5F5B704E01F1D407A39ECBE63DC4540
5907824,1482,26009858,Entire home/apt,,Nice,,LH,26,4.5,2,0,,66,,06:04.4,43.709514,7.277506,0101000020E61000006DC669882A1C1D40EE06D15AD1DA4540
5854006,1482,30160369,Entire home/apt,,Nice,,LH,0,0,4,1,,79,,06:04.4,43.707726,7.279537,0101000020E61000007B1684F23E1E1D40B343FCC396DA4540
19836631,1482,40047560,Entire home/apt,,Nice,,LK,0,0,3,2,,78,,06:03.5,43.71593,7.275784,0101000020E61000004E0AF31E671A1D40D61C2098A3DB4540
19053862,1482,11139024,Entire home/apt,,Nice,,LH,0,0,4,2,,78,,06:03.5,43.708955,7.277384,0101000020E610000012BC218D0A1C1D40F8AA9509BFDA4540
7972202,1482,42066443,Entire home/apt,,Nice,,LI,6,4.5,2,1,,78,,06:03.5,43.710844,7.275121,0101000020E610000072C5C551B9191D406747AAEFFCDA4540
2448771,1482,12523745,Entire home/apt,,Nice,,LK,18,4.5,3,1,,78,,06:02.7,43.718811,7.2759,0101000020E610000098DD9387851A1D40A680B4FF01DC4540
3207335,1482,16250604,Entire home/apt,,Nice,,LK,16,5,2,1,,64,,06:02.7,43.716544,7.275767,0101000020E61000009E4319AA621A1D409012BBB6B7DB4540
18733862,1482,130299846,Entire home/apt,,Nice,,IR,4,5,4,2,,77,,06:02.7,43.712744,7.293035,0101000020E61000005C55F65D112C1D40CA3505323BDB4540
13258496,1482,22424562,Entire home/apt,,Nice,,AA,6,5,4,2,,65,,06:00.3,43.713618,7.338428,0101000020E6100000E833A0DE8C5A1D4020EBA9D557DB4540
15373790,1482,98213587,Entire home/apt,,Nice,,AH,1,0,2,0,,73,,06:00.2,43.70679,7.330135,0101000020E6100000520FD1E80E521D40E6913F1878DA4540
7281794,1482,37199341,Entire home/apt,,Nice,,AD,1,0,3,1,,70,,06:00.2,43.706785,7.324941,0101000020E6100000A5846055BD4C1D40D5264EEE77DA4540
13123278,1482,10944721,Entire home/apt,,Nice,,KL,0,0,4,1,,72,,05:57.0,43.695027,7.288261,0101000020E61000005AD93EE42D271D40236B0DA5F6D84540
19897950,1482,140888599,Entire home/apt,,Nice,,IZ,0,0,3,0,,74,,05:55.5,43.699894,7.289344,0101000020E6100000E02C25CB49281D405455682096D94540
18691902,1482,96439615,Entire home/apt,,Nice,,KO,0,0,4,1,,72,,05:55.5,43.700143,7.282235,0101000020E610000070253B3602211D40FCC22B499ED94540
10225121,1482,52543720,Entire home/apt,,Nice,,IX,0,0,2,0,,66,,05:55.5,43.703967,7.286793,0101000020E61000000DE36E10AD251D404B3B35971BDA4540
19088565,1482,84909763,Entire home/apt,,Nice,,IX,0,0,2,0,,72,,05:55.5,43.701221,7.286365,0101000020E61000004CE0D6DD3C251D405B22179CC1D94540
12446431,1482,60922032,Entire home/apt,,Nice,,KO,0,0,2,0,,72,,05:55.5,43.700272,7.283741,0101000020E610000029232E008D221D40FA264D83A2D94540
14350860,1482,87944341,Entire home/apt,,Nice,,KO,3,5,4,1,,66,,05:55.5,43.70032,7.286109,0101000020E6100000745DF8C1F9241D400B5EF415A4D94540
7489633,1482,37657784,Entire home/apt,,Nice,,AR,0,0,3,0,,72,,05:55.5,43.702901,7.309588,0101000020E6100000AAEFFCA2043D1D40B0A9F3A8F8D94540
8570426,1482,41393963,Entire home/apt,,Nice,,IY,1,0,3,1,,80,,05:55.5,43.701346,7.291448,0101000020E61000003DF03158712A1D401897AAB4C5D94540
10850591,1482,8199173,Entire home/apt,,Nice,,KO,11,4.5,4,1,,66,,05:55.5,43.698884,7.283063,0101000020E6100000A2D45E44DB211D404DD9E90775D94540
7018118,1482,36788023,Entire home/apt,,Nice,,KO,2,0,2,0,,72,,05:55.5,43.699445,7.287058,0101000020E61000007E384888F2251D40E42CEC6987D94540
17444944,1482,9599956,Entire home/apt,,Nice,,IX,7,5,4,1,,66,,05:55.5,43.706025,7.282628,0101000020E61000004DBC033C69211D404694F6065FDA4540
1305267,1482,7096536,Entire home/apt,,Nice,,IZ,9,5,4,2,,71,,05:55.5,43.698965,7.292776,0101000020E6100000FC36C478CD2B1D403A0664AF77D94540
18680746,1482,35934903,Entire home/apt,,Nice,,KO,15,4.5,4,0,,66,,05:54.5,43.699134,7.284123,0101000020E6100000672AC423F1221D40C6C210397DD94540
2219985,1482,10813056,Entire home/apt,,Nice,,KO,35,4.5,3,1,,66,,05:54.5,43.699686,7.28344,0101000020E6100000518369183E221D400ABC934F8FD94540
2826562,1482,14460988,Entire home/apt,,Nice,,AD,0,0,2,0,,80,,05:54.5,43.707109,7.328558,0101000020E61000004F5B238271501D4088DA368C82DA4540
7480644,1482,39173444,Entire home/apt,,Nice,,IW,20,4.5,2,0,,66,,05:54.5,43.704104,7.289946,0101000020E61000008F6CAE9AE7281D40CC7D721420DA4540
16076873,1482,8140104,Entire home/apt,,Nice,,KO,0,0,3,1,,66,,05:54.5,43.699714,7.284386,0101000020E6100000D2C2651536231D40D446753A90D94540
19678777,1482,138587191,Entire home/apt,,Nice,,KN,0,0,2,0,,72,,05:54.5,43.697025,7.282258,0101000020E61000003123BC3D08211D4048BF7D1D38D94540
13863201,1482,3927818,Entire home/apt,,Nice,,KO,6,4,2,0,,67,,05:54.5,43.701058,7.282839,0101000020E61000002522FC8BA0211D40B24CBF44BCD94540
7049689,1482,5551555,Entire home/apt,,Nice,,IY,16,4.5,2,1,,78,,05:54.5,43.700413,7.288744,0101000020E610000037AAD381AC271D40BC581822A7D94540
19342868,1482,44261000,Entire home/apt,,Nice,,KO,0,0,2,0,,72,,05:54.5,43.700671,7.282621,0101000020E6100000B9A6406667211D40B8205B96AFD94540
8351049,1482,14440564,Entire home/apt,,Nice,,KO,5,4.5,4,1,,65,,05:54.5,43.700249,7.284381,0101000020E6100000446ADAC534231D4042075DC2A1D94540
12438930,1482,65715165,Entire home/apt,,Nice,,AP,14,4.5,4,1,,63,,05:54.5,43.703481,7.312221,0101000020E6100000677FA0DCB63F1D40BE2D58AA0BDA4540
7624647,1482,9512744,Entire home/apt,,Nice,,AS,0,0,2,0,,80,,05:54.5,43.699538,7.307647,0101000020E61000009DD9AED0073B1D40952710768AD94540
19008757,1482,132606433,Entire home/apt,,Nice,,KO,75,4.5,4,1,,66,,05:54.5,43.701372,7.282353,0101000020E6100000BFB5132521211D40412AC58EC6D94540
7082625,1482,19120677,Entire home/apt,,Nice,,IX,9,4.5,3,1,,72,,05:54.5,43.70388,7.282634,0101000020E61000005EF3AACE6A211D407C2766BD18DA4540
19033226,1482,37033558,Entire home/apt,,Nice,,IY,0,0,4,1,,72,,05:54.5,43.702315,7.28891,0101000020E61000000EF3E505D8271D40C03E3A75E5D94540
3097161,1482,15751769,Entire home/apt,,Nice,,KO,49,5,4,1,,81,,05:54.5,43.699954,7.283883,0101000020E6100000BD8FA339B2221D40295AB91798D94540
10262930,1482,52766346,Entire home/apt,,Nice,,KO,0,0,2,1,,82,,05:54.5,43.700723,7.280762,0101000020E610000095D6DF12801F1D400B47904AB1D94540
3001775,1482,15298895,Entire home/apt,,Nice,,KO,8,5,2,1,,78,,05:51.7,43.700938,7.282092,0101000020E610000059DAA9B9DC201D4007431D56B8D94540
6875973,1482,36032680,Entire home/apt,,Nice,,IX,1,0,2,1,,70,,05:51.7,43.70461,7.283915,0101000020E610000018601F9DBA221D40A03715A930DA4540
19047267,1482,6611140,Entire home/apt,,Nice,,KM,0,0,4,1,,82,,05:51.7,43.698062,7.286571,0101000020E610000096ED43DE72251D40494A7A185AD94540
14875170,1482,6073585,Entire home/apt,,Nice,,IX,0,0,2,0,,78,,05:51.7,43.701513,7.286329,0101000020E6100000E695EB6D33251D40035C902DCBD94540
9177371,1482,47757223,Entire home/apt,,Nice,,HD,9,5,4,2,,63,,05:51.7,43.721489,7.285047,0101000020E6100000A94A5B5CE3231D403DB665C059DC4540
16400801,1482,107115999,Entire home/apt,,Nice,,KM,9,5,2,1,,82,,05:51.7,43.69524,7.283217,0101000020E610000057AF22A303221D407E6FD39FFDD84540
18369249,1482,65111005,Entire home/apt,,Nice,,IW,3,5,4,1,,80,,05:51.7,43.707216,7.284764,0101000020E610000005508C2C99231D409E9ACB0D86DA4540
15192308,1482,23492796,Entire home/apt,,Nice,,IW,0,0,4,1,,70,,05:51.7,43.706543,7.284869,0101000020E6100000AF93FAB2B4231D40DF1B430070DA4540
6419753,1482,33491540,Entire home/apt,,Nice,,KM,2,0,2,1,,78,,05:51.7,43.694977,7.285258,0101000020E610000081B053AC1A241D40713C9F01F5D84540
18379647,1482,127016875,Entire home/apt,,Nice,,KO,5,5,4,1,,71,,05:51.7,43.701689,7.282205,0101000020E61000001B12F758FA201D40427BF5F1D0D94540
5782481,1482,582338,Entire home/apt,,Nice,,KO,28,4.5,3,2,,66,,05:51.7,43.7019,7.281397,0101000020E610000022C5008926201D40FD87F4DBD7D94540
12467180,1482,67470014,Entire home/apt,,Nice,,KM,0,0,4,1,,80,,05:51.7,43.695247,7.286527,0101000020E610000019AF795567251D4031D28BDAFDD84540
7044928,1482,34510780,Entire home/apt,,Nice,,IX,0,0,2,0,,72,,05:51.7,43.704976,7.285997,0101000020E61000003604C765DC241D40823B50A73CDA4540
18467273,1482,127186615,Entire home/apt,,Nice,,IX,0,0,4,2,,70,,05:51.7,43.703811,7.285506,0101000020E6100000423F53AF5B241D4054C8957A16DA4540
10515822,1482,2556930,Entire home/apt,,Nice,,AC,5,5,3,1,,71,,05:51.7,43.707724,7.336665,0101000020E6100000D4D4B2B5BE581D40124C35B396DA4540
1434881,1482,5943055,Entire home/apt,,Nice,,KO,36,4.5,4,0,,77,,05:50.6,43.70057,7.286445,0101000020E61000002F698CD651251D4084471B47ACD94540
16950081,1482,5638532,Entire home/apt,,Nice,,KN,0,0,4,1,,72,,05:50.6,43.696656,7.281465,0101000020E6100000E3DF675C38201D40F54718062CD94540
6141088,1482,31421475,Entire home/apt,,Nice,,IW,12,4.5,2,0,,78,,05:50.6,43.707196,7.291436,0101000020E61000001B82E3326E2A1D4057EE056685DA4540
8307069,1482,6611140,Entire home/apt,,Nice,,KO,7,4,4,2,,78,,05:50.6,43.698466,7.282071,0101000020E61000009E996038D7201D4019AF795567D94540
17755899,1482,121166801,Entire home/apt,,Nice,,KM,11,4.5,6,2,,73,,05:50.6,43.695943,7.286088,0101000020E6100000B91CAF40F4241D40A87004A914D94540
18983330,1482,132407875,Entire home/apt,,Nice,,AR,0,0,2,1,,72,,05:50.6,43.704407,7.308487,0101000020E6100000F1F62004E43B1D40680932022ADA4540
19495480,1482,10432176,Entire home/apt,,Nice,,KO,1,0,2,0,,71,,05:50.6,43.699659,7.28452,0101000020E61000004F3BFC3559231D4010AD156D8ED94540
7444523,1482,38995643,Entire home/apt,,Nice,,IP,0,0,2,0,,81,,05:50.5,43.712408,7.287039,0101000020E6100000C8B4368DED251D4053B4722F30DB4540
13841362,1482,57546161,Entire home/apt,,Nice,,KL,0,0,2,1,,80,,05:50.5,43.696544,7.28858,0101000020E6100000641EF98381271D40CE1C925A28D94540
18695701,1482,35290498,Entire home/apt,,Nice,,IX,0,0,2,1,,82,,05:50.5,43.704047,7.284075,0101000020E6100000DE718A8EE4221D4068EC4B361EDA4540
16981372,1482,113656207,Entire home/apt,,Nice,,AN,0,0,4,1,,72,,05:50.5,43.703073,7.32465,0101000020E6100000EA95B20C714C1D40AED9CA4BFED94540
8494384,1482,44733407,Entire home/apt,,Nice,,AN,31,4.5,5,1,,66,,05:50.5,43.703897,7.322268,0101000020E61000007730629F004A1D405260014C19DA4540
19568999,1482,137515311,Entire home/apt,,Nice,,IX,6,4.5,3,2,,77,,05:50.5,43.703444,7.281767,0101000020E61000003E5E488787201D40A148F7730ADA4540
18925886,1482,6611140,Entire home/apt,,Nice,,KO,1,0,4,1,,82,,05:50.5,43.700195,7.284471,0101000020E610000044A4A65D4C231D404FE960FD9FD94540
19705383,1482,17024106,Entire home/apt,,Nice,,IW,0,0,2,0,,64,,05:50.5,43.706083,7.285012,0101000020E6100000C6DE8B2FDA231D407BA180ED60DA4540
19485071,1482,136738905,Entire home/apt,,Nice,,AP,0,0,4,0,,72,,05:48.4,43.70376,7.311582,0101000020E6100000CE16105A0F3F1D40D21DC4CE14DA4540
3791380,1482,19463533,Entire home/apt,,Nice,,KM,9,4.5,4,1,,78,,05:48.4,43.69835,7.285984,0101000020E610000091B75CFDD8241D40AF94658863D94540
6878852,1482,36045505,Entire home/apt,,Nice,,IW,0,0,4,2,,66,,05:48.4,43.706481,7.284762,0101000020E6100000FF9254A698231D40681F2BF86DDA4540
19566926,1482,137498020,Entire home/apt,,Nice,,IZ,0,0,2,1,,76,,05:48.4,43.6962,7.294334,0101000020E6100000496760E4652D1D40D3BCE3141DD94540
18515695,1482,128518120,Entire home/apt,,Nice,,AP,0,0,3,1,,78,,05:48.4,43.703898,7.312289,0101000020E6100000289A07B0C83F1D4023DC645419DA4540
17315346,1482,116848952,Entire home/apt,,Nice,,KO,1,0,2,1,,66,,05:48.4,43.698942,7.286792,0101000020E61000008A0453CDAC251D4082E673EE76D94540
7640095,1482,8321055,Entire home/apt,,Nice,,KO,24,4.5,4,1,,78,,05:48.4,43.700143,7.282861,0101000020E610000063416150A6211D40FCC22B499ED94540
13038978,1482,11116642,Entire home/apt,,Nice,,IW,11,4.5,4,1,,70,,05:48.4,43.70582,7.291093,0101000020E6100000CC608C48142A1D406E6E4C4F58DA4540
13428266,1482,15159023,Entire home/apt,,Nice,,IX,0,0,2,1,,78,,05:48.4,43.703509,7.283812,0101000020E610000073D9E89C9F221D4088B839950CDA4540
11548473,1482,60896921,Entire home/apt,,Nice,,KL,38,4.5,5,0,,82,,05:48.4,43.695292,7.287313,0101000020E6100000D3DC0A6135261D40D1950854FFD84540
5764894,1482,24544182,Entire home/apt,,Nice,,KO,5,4,4,1,,79,,05:48.4,43.699811,7.28327,0101000020E61000006EC0E78711221D40C630276893D94540
6839854,1482,7374157,Entire home/apt,,Nice,,IV,14,4.5,3,2,,78,,05:48.4,43.704765,7.297871,0101000020E61000000FB56D1805311D40C72E51BD35DA4540
19394171,1482,135965781,Entire home/apt,,Nice,,IR,1,0,4,2,,82,,05:48.4,43.708643,7.292078,0101000020E61000003C86C77E162B1D4009C556D0B4DA4540
15237212,1482,85177511,Entire home/apt,,Nice,,AH,6,4.5,3,0,,82,,05:48.4,43.705836,7.330811,0101000020E6100000D3A0681EC0521D40732B84D558DA4540
4590336,1482,23795547,Entire home/apt,,Nice,,KO,5,5,4,1,,72,,05:48.4,43.700677,7.282204,0101000020E61000009833DB15FA201D409A07B0C8AFD94540
19046783,1482,3446488,Entire home/apt,,Nice,,IX,1,0,4,2,,72,,05:48.4,43.701324,7.287875,0101000020E6100000105839B4C8261D4030F31DFCC4D94540
18065315,1482,116193764,Entire home/apt,,Nice,,IX,5,4.5,6,2,,72,,05:47.2,43.704296,7.285812,0101000020E6100000A837A3E6AB241D40105A0F5F26DA4540
19692633,1482,128893112,Entire home/apt,,Nice,,IZ,0,0,4,1,,80,,05:47.2,43.699258,7.287499,0101000020E6100000E4874A2366261D40B2BB404981D94540
560864,1482,2757666,Entire home/apt,,Nice,,HD,25,4.5,5,1,,78,,05:47.2,43.723022,7.28481,0101000020E6100000884B8E3BA5231D40EE2422FC8BDC4540
11962734,1482,53540025,Entire home/apt,,Nice,,LI,0,0,4,2,,78,,05:47.2,43.713582,7.281817,0101000020E6100000CCD3B9A294201D40D481ACA756DB4540
551144,1482,1839390,Entire home/apt,,Nice,,LI,18,4.5,4,1,,72,,05:47.1,43.712225,7.28151,0101000020E6100000E3FC4D2844201D40613255302ADB4540
19526270,1482,12690556,Entire home/apt,,Nice,,KL,0,0,2,0,,72,,05:47.1,43.693939,7.292625,0101000020E6100000CFF753E3A52B1D40A0353FFED2D84540
16118124,1482,105106102,Entire home/apt,,Nice,,KO,6,5,4,1,,78,,05:47.1,43.700374,7.281831,0101000020E6100000F4FE3F4E98201D40FE7BF0DAA5D94540
18623924,1482,26213349,Entire home/apt,,Nice,,IZ,0,0,4,1,,72,,05:47.1,43.69997,7.289225,0101000020E61000000EBE30992A281D402F17F19D98D94540
18342891,1482,22106065,Entire home/apt,,Nice,,IZ,2,0,2,0,,81,,05:47.1,43.698521,7.290079,0101000020E61000008A0629780A291D40DC48D92269D94540
8060556,1482,23666645,Entire home/apt,,Nice,,IS,6,4.5,3,0,,78,,05:47.1,43.711364,7.296447,0101000020E61000003FFD67CD8F2F1D40A0C6BDF90DDB4540
741526,1482,3879289,Entire home/apt,,Nice,,KN,18,4.5,4,2,,71,,05:47.1,43.697706,7.280378,0101000020E6100000511212691B1F1D408A1C226E4ED94540
2142982,1482,10937594,Entire home/apt,,Nice,,IX,61,5,2,0,,66,,05:47.1,43.704476,7.285493,0101000020E61000009DF2E84658241D40906802452CDA4540
3930764,1482,10334079,Entire home/apt,,Nice,,HK,10,4.5,2,1,,78,,05:29.6,43.728567,7.275311,0101000020E61000008EEA7420EB191D40F0F8F6AE41DD4540
10781343,1482,55776974,Entire home/apt,,Nice,,DY,42,5,6,1,,72,,05:29.6,43.728587,7.249064,0101000020E61000009B711AA20AFF1C4037A5BC5642DD4540
18557817,1482,39333380,Entire home/apt,,Nice,,AD,0,0,4,1,,64,,05:29.6,43.779023,7.241763,0101000020E6100000098849B890F71C4079EA9106B7E34540
20068440,1482,125660380,Entire home/apt,,Nice,,EH,0,0,4,2,,72,,05:29.6,43.725583,7.249047,0101000020E6100000EBAA402D06FF1C404CC45BE7DFDC4540
3322695,1482,16774964,Entire home/apt,,Nice,,DL,38,5,2,1,,66,,05:29.6,43.736512,7.238256,0101000020E6100000984D8061F9F31C40478E740646DE4540
11649762,1482,15275536,Entire home/apt,,Nice,,AZ,0,0,4,2,,80,,05:27.9,43.74074,7.314957,0101000020E6100000C8957A1684421D40666B7D91D0DE4540
5829905,1482,30261105,Entire home/apt,,Nice,,AI,0,0,6,1,,72,,05:27.9,43.735277,7.283629,0101000020E6100000EBC9FCA36F221D402140868E1DDE4540
14273945,1482,87034131,Entire home/apt,,Nice,,HY,1,0,3,2,,78,,05:27.9,43.728352,7.283668,0101000020E6100000D9AF3BDD79221D40F4FC69A33ADD4540
15752630,1482,90368014,Entire home/apt,,Nice,,AL,1,0,4,0,,66,,05:27.9,43.749142,7.283717,0101000020E6100000E54691B586221D40AF0793E2E3DF4540
14517945,1482,65379905,Entire home/apt,,Nice,,AH,2,0,4,2,,78,,05:27.9,43.736973,7.288339,0101000020E610000037A5BC5642271D407B849A2155DE4540
6016340,1482,31226051,Entire home/apt,,Nice,,AB,26,5,4,2,,63,,05:27.9,43.748016,7.290281,0101000020E6100000C899266C3F291D403F7100FDBEDF4540
4056849,1482,21039353,Entire home/apt,,Nice,,HS,9,5,4,2,,78,,05:27.9,43.752044,7.305933,0101000020E61000009411178046391D40969350FA42E04540
9905267,1482,50934925,Entire home/apt,,Nice,,AI,35,4.5,2,0,,80,,05:27.9,43.748326,7.330647,0101000020E610000001158E2095521D408D5F7825C9DF4540
17679263,1482,47454126,Entire home/apt,,Nice,,LS,12,5,2,0,,66,,08:31.5,43.706844,7.266041,0101000020E61000009F94490D6D101D40D9AF3BDD79DA4540
19052064,1482,21439030,Entire home/apt,,Nice,,LB,0,0,2,1,,72,,08:31.5,43.702885,7.269737,0101000020E6100000A915A6EF35141D40ABECBB22F8D94540
4433483,1482,6437192,Entire home/apt,,Nice,,LA,8,4.5,5,1,,72,,08:31.4,43.702087,7.265839,0101000020E610000060014C1938101D402FF99FFCDDD94540
18825252,1482,8321055,Entire home/apt,,Nice,,LB,4,5,2,0,,81,,08:31.4,43.70135,7.269423,0101000020E61000002C29779FE3131D40598638D6C5D94540
7239970,1482,6209860,Entire home/apt,,Nice,,LA,7,4.5,2,0,,72,,08:31.4,43.700578,7.267691,0101000020E6100000F1BBE9961D121D400726378AACD94540
8075982,1482,42661074,Entire home/apt,,Nice,,LC,24,4.5,2,1,,63,,08:30.6,43.70039,7.272991,0101000020E6100000CB68E4F38A171D4004392861A6D94540
11902040,1482,21228952,Entire home/apt,,Nice,,LA,20,4.5,2,1,,72,,08:30.6,43.70122,7.265851,0101000020E6100000826F9A3E3B101D408BA6B393C1D94540
3557058,1482,17908706,Entire home/apt,,Nice,,LB,3,4.5,4,1,,71,,08:30.6,43.704501,7.267729,0101000020E61000005DC30C8D27121D40E97FB9162DDA4540
17629931,1482,57400551,Entire home/apt,,Nice,,LB,4,5,4,0,,71,,08:30.6,43.705135,7.267404,0101000020E61000004147AB5AD2111D40EA211ADD41DA4540
2583857,1482,13223118,Entire home/apt,,Nice,,LB,6,4,3,1,,73,,08:30.6,43.703957,7.270874,0101000020E6100000C9586DFE5F151D40286552431BDA4540
3266299,1482,2473986,Entire home/apt,,Nice,,LB,12,4.5,4,1,,79,,08:30.6,43.703579,7.270558,0101000020E610000047AF06280D151D4081936DE00EDA4540
19330678,1482,105837335,Entire home/apt,,Nice,,LB,0,0,3,0,,82,,08:30.6,43.704482,7.266824,0101000020E6100000D026874F3A111D40724F57772CDA4540
5760727,1482,28794452,Entire home/apt,,Nice,,LB,4,4,4,1,,64,,08:29.4,43.705333,7.270065,0101000020E61000004D2D5BEB8B141D4011E50B5A48DA4540
19623013,1482,26891651,Entire home/apt,,Nice,,LB,1,0,4,2,,66,,08:29.4,43.70471,7.267501,0101000020E6100000D5963AC8EB111D400395F1EF33DA4540
561264,1482,2759405,Entire home/apt,,Nice,,LC,44,5,3,2,,82,,08:29.4,43.701174,7.272563,0101000020E61000000A664CC11A171D401B67D311C0D94540
18943185,1482,26572421,Entire home/apt,,Nice,,LS,3,5,5,2,,71,,08:29.4,43.707776,7.265934,0101000020E6100000EE93A30051101D4065726A6798DA4540
8493944,1482,28794452,Entire home/apt,,Nice,,LB,4,4.5,4,1,,64,,08:29.4,43.703213,7.269841,0101000020E6100000D17AF83251141D409F8F32E202DA4540
13746279,1482,80501941,Entire home/apt,,Nice,,LB,3,4.5,4,1,,72,,08:27.8,43.706029,7.267285,0101000020E61000006FD8B628B3111D40888384285FDA4540
14599812,1482,59493012,Entire home/apt,,Nice,,LB,7,4.5,4,1,,66,,08:27.8,43.704624,7.266044,0101000020E610000027309DD66D101D4005FD851E31DA4540
19440692,1482,21439030,Entire home/apt,,Nice,,LB,0,0,2,1,,72,,08:27.8,43.703748,7.26853,0101000020E6100000C2FA3F87F9121D400D501A6A14DA4540
16007854,1482,104077370,Entire home/apt,,Nice,,LB,11,5,4,1,,80,,08:26.2,43.706507,7.267426,0101000020E61000008066101FD8111D4092B245D26EDA4540
16566270,1482,102580192,Entire home/apt,,Nice,,KT,12,5,4,2,,74,,08:24.7,43.699012,7.265925,0101000020E610000055C1A8A44E101D407BC1A73979D94540
13454849,1482,18217031,Entire home/apt,,Nice,,LB,2,0,2,0,,65,,08:24.7,43.70376,7.271944,0101000020E6100000AB5FE97C78161D40D21DC4CE14DA4540
11860949,1482,31224906,Entire home/apt,,Nice,,KP,0,0,3,1,,63,,08:23.3,43.698829,7.278787,0101000020E61000002733DE567A1D1D408A3F8A3A73D94540
4862463,1482,15519664,Entire home/apt,,Nice,,KN,2,0,2,0,,67,,08:23.3,43.69913,7.280419,0101000020E610000046B58828261F1D4084D382177DD94540
5361712,1482,15519664,Entire home/apt,,Nice,,KN,13,4.5,3,0,,72,,08:23.3,43.699311,7.280527,0101000020E610000079944A78421F1D40D55DD90583D94540
6005482,1482,31174781,Entire home/apt,,Nice,,IY,4,4,4,1,,78,,08:21.7,43.701803,7.289325,0101000020E61000002AA913D044281D400A9E42AED4D94540
7379589,1482,38658288,Entire home/apt,,Nice,,KP,5,4.5,2,0,,72,,08:21.7,43.698947,7.280261,0101000020E6100000856055BDFC1E1D409351651877D94540
966838,1482,2118769,Entire home/apt,,Nice,,IX,14,5,2,1,,72,,08:21.7,43.701779,7.283949,0101000020E610000078EDD286C3221D408202EFE4D3D94540
18563493,1482,97943717,Entire home/apt,,Nice,,KP,0,0,2,0,,78,,08:21.7,43.698914,7.280125,0101000020E6100000022B8716D91E1D40B85B920376D94540
8858292,1482,46374512,Entire home/apt,,Nice,,LD,2,0,4,1,,80,,08:21.7,43.702381,7.27625,0101000020E61000007B14AE47E11A1D40782AE09EE7D94540
6396348,1482,33351516,Entire home/apt,,Nice,,LC,12,5,4,2,,72,,08:20.4,43.699535,7.277692,0101000020E61000007E71A94A5B1C1D4024B4E55C8AD94540
14109572,1482,29887295,Entire home/apt,,Nice,,LE,5,4.5,4,1,,67,,08:20.4,43.70437,7.278451,0101000020E61000006B274A42221D1D404A24D1CB28DA4540
